ID,Imprinted Gene,Gene,Paternal/Maternal,Variant and risk allele,P-value,P-value annotation,RAF,OR,Beta,CI,Mapped gene,Reported trait,Trait(s),Study accession,Location,Grouping
1825,KCNQ1,KCNQ1,Maternal,rs2237892-<b>T</b>,2 x 10-63,,0.0626,'-,0.215 unit decrease,[0.19-0.24],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST004894,11:2818521,Diabetes
1826,KCNQ1,KCNQ1,Maternal,rs2237892-<b>?</b>,5 x 10-7,,0.62,1.2048193,'-,[1.12-1.3],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010436,11:2818521,Diabetes
1827,KCNQ1,KCNQ1,Maternal,rs233449-<b>G</b>,5 x 10-12,(Conditioned),0.82,'-,'-,'-,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:2822573,Diabetes
1828,KCNQ1,KCNQ1,Maternal,rs233450-<b>G</b>,3 x 10-13,(conditional),NR,0.92083675,'-,[0.900697932960294-0.941425809104531],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2822818,Diabetes
1829,KCNQ1,KCNQ1,Maternal,rs163182-<b>C</b>,2 x 10-17,,0.34,1.28,'-,[NR],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST001173,11:2822986,Diabetes
1830,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,2 x 10-14,,0.5,1.09,'-,[1.04-1.13],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002352,11:2825839,Diabetes
1831,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,1 x 10-7,,0.41,1.24,'-,[1.14-1.34],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2825839,Diabetes
1832,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,9 x 10-15,(men),NR,1.12,'-,[1.09-1.16],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST005047,11:2825839,Diabetes
1833,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,1 x 10-11,,0.498159619,1.09,'-,[1.06-1.11],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST005047,11:2825839,Diabetes
1834,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,5 x 10-14,(EA),0.493,'-,0.079 unit increase,[0.058-0.1],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST004894,11:2825839,Diabetes
1835,KCNQ1,KCNQ1,Maternal,rs163184-<b>G</b>,3 x 10-6,(additive model),NR,1.114,'-,[1.07-1.16],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST006801,11:2825839,Diabetes
1836,KCNQ1,KCNQ1,Maternal,rs2283228-<b>A</b>,8 x 10-13,,0.79,1.5,'-,[1.35-1.66],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2828300,Diabetes
1837,KCNQ1,KCNQ1,Maternal,rs2283228-<b>A</b>,1 x 10-10,(AA),0.89,1.2,'-,[1.14-1.27],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2828300,Diabetes
1838,KCNQ1,KCNQ1,Maternal,rs2283228-<b>A</b>,5 x 10-13,,0.89,1.19,'-,[1.13-1.24],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002560,11:2828300,Diabetes
1839,KCNQ1,KCNQ1,Maternal,rs234853-<b>G</b>,7 x 10-16,,0.2482,1.08,'-,[1.06-1.10],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST009379,11:2829598,Diabetes
1840,KCNQ1,KCNQ1,Maternal,rs2237895-<b>C</b>,3 x 10-54,,0.4231,'-,0.0725 unit increase,[0.063-0.082],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010555,11:2835964,Diabetes
1841,KCNQ1,KCNQ1,Maternal,rs2237895-<b>?</b>,3 x 10-23,,NR,'-,'-,'-,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST007077,11:2835964,Diabetes
1842,KCNQ1,KCNQ1,Maternal,rs2237895-<b>C</b>,6 x 10-52,,0.426,1.12,'-,[1.11-1.14],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST009379,11:2835964,Diabetes
1843,KCNQ1,KCNQ1,Maternal,rs2237895-<b>C</b>,1 x 10-9,,0.33,1.29,'-,[1.19-1.40],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST000601,11:2835964,Diabetes
1844,KCNQ1,KCNQ1,Maternal,rs2237895-<b>C</b>,4 x 10-9,,0.31,1.25,'-,[1.16=1.34],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010436,11:2835964,Diabetes
1845,KCNQ1,KCNQ1,Maternal,rs60808706-<b>?</b>,5 x 10-27,,NR,'-,0.05117 unit decrease,[0.042-0.06],KCNQ1,Blood sugar levels,glucose measurement,GCST006002,11:2836003,Diabetes
1846,KCNQ1,KCNQ1,Maternal,rs76868685-<b>C</b>,3 x 10-7,(Conditioned),0.995,'-,'-,'-,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:2836784,Diabetes
1847,KCNQ1,KCNQ1,Maternal,rs2237896-<b>G</b>,3 x 10-70,(Japanese),NR,1.32546,'-,[1.28479-1.36741],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST003400,11:2837210,Diabetes
1848,KCNQ1,KCNQ1,Maternal,rs2237896-<b>G</b>,1 x 10-32,,0.26,1.3623978,'-,NR,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST008833,11:2837210,Diabetes
1849,KCNQ1,KCNQ1,Maternal,"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>G</b>",1 x 10-14,,NR,0.61,'-,'-,KCNQ1; KCNQ1; CD81; PHLDA2 - NAP1L4,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210|11:2825839|11:2397200|11:2932452,Diabetes
1850,KCNQ1,KCNQ1,Maternal,"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>A</b>",7 x 10-11,,NR,0.38,'-,'-,KCNQ1; KCNQ1; CD81; PHLDA2 - NAP1L4,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210|11:2825839|11:2397200|11:2932452,Diabetes
1851,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,9 x 10-15,,NR,1.31,'-,[1.22-1.41],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST002317,11:2837316,Diabetes
1852,KCNQ1,KCNQ1,Maternal,rs2237897-<b>T</b>,3 x 10-168,,0.388979615,0.7859327,'-,[0.772628119-0.799466407],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST90013693,11:2837316,Diabetes
1853,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,2 x 10-245,,0.632,1.28,'-,[1.26-1.30],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010118,11:2837316,Diabetes
1854,KCNQ1,KCNQ1,Maternal,rs2237897-<b>T</b>,8 x 10-11,,0.198644,'-,0.192775 unit decrease,[0.13-0.25],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010554,11:2837316,Diabetes
1855,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,8 x 10-171,,0.6218,'-,0.26 unit increase,[0.24-0.28],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010553,11:2837316,Diabetes
1856,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,2 x 10-9,,0.908,'-,0.143 unit increase,[0.096-0.19],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010556,11:2837316,Diabetes
1857,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,8 x 10-32,,0.9543,1.23,'-,[1.19-1.27],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST009379,11:2837316,Diabetes
1858,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,1 x 10-16,,0.34,1.33,'-,[1.24-1.41],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST000221,11:2837316,Diabetes
1859,KCNQ1,KCNQ1,Maternal,rs2237897-<b>?</b>,7 x 10-6,(DI),'-,'-,1.75 unit increase,[0.75-2.75],KCNQ1,Glucose homeostasis traits,"disposition index measurement, glucose homeostasis measurement",GCST002726,11:2837316,Diabetes
1860,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,2 x 10-226,,0.7624,'-,0.2199 unit increase,[0.21-0.23],KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST010557,11:2837316,Diabetes
1861,KCNQ1,KCNQ1,Maternal,rs2237897-<b>C</b>,3 x 10-168,,0.62,1.3,'-,1.27-1.32,KCNQ1,Type 2 diabetes,type II diabetes mellitus,GCST007847,11:2837316,Diabetes
1905,KCNQ1,KCNQ1,Maternal,rs4930011-<b>G</b>,4 x 10-13,,0.389262,'-,0.08729263 unit increase,[0.064-0.111],KCNQ1,Medication use (drugs used in diabetes),Drugs used in diabetes use measurement,GCST007923,11:2835428,Diabetes
2035,KLF14,KLF14,Maternal,rs3996350-<b>G</b>,1 x 10-18,,0.5585,'-,0.0347 unit increase,[0.027-0.042],"KLF14, AC016831.5",Type 2 diabetes,type II diabetes mellitus,GCST010557,7:130742296,Diabetes
2036,KLF14,KLF14,Maternal,rs13234269-<b>A</b>,7 x 10-14,,0.492515171,'-,0.0583 unit decrease,[0.043-0.074],"AC016831.5, KLF14",Type 2 diabetes,type II diabetes mellitus,GCST006867,7:130744427,Diabetes
2037,KLF14,KLF14,Maternal,rs10260148-<b>?</b>,6 x 10-9,,NR,'-,'-,'-,"KLF14, AC016831.5",Type 2 diabetes,type II diabetes mellitus,GCST007077,7:130746210,Diabetes
2038,KLF14,KLF14,Maternal,rs4731702-<b>T</b>,5 x 10-9,,0.4493,'-,'-,'-,"AC016831.5, KLF14",Body fat percentage and type 2 diabetes (pairwise),"body fat percentage, type II diabetes mellitus",GCST011337,7:130748625,Diabetes
2039,KLF14,KLF14,Maternal,rs6467314-<b>G</b>,2 x 10-6,(female),NR,1.09,'-,[1.05-1.13],"KLF14, AC016831.5",Type 2 diabetes,type II diabetes mellitus,GCST005047,7:130757382,Diabetes
2040,KLF14,KLF14,Maternal,rs3996352-<b>?</b>,2 x 10-9,,NR,'-,'-,'-,"AC016831.5, KLF14",Circulating leptin levels or type 2 diabetes,"leptin measurement, type II diabetes mellitus",GCST010272,7:130760175,Diabetes
2041,KLF14,KLF14,Maternal,rs1562396-<b>G</b>,1 x 10-17,,0.3186,1.06,'-,[1.05-1.08],"KLF14, AC016831.5",Type 2 diabetes,type II diabetes mellitus,GCST009379,7:130773155,Diabetes
2042,KLF14,KLF14,Maternal,rs1562398-<b>G</b>,2 x 10-18,,0.4169,'-,0.041 unit increase,[0.032-0.05],"KLF14, AC016831.5",Type 2 diabetes,type II diabetes mellitus,GCST010555,7:130773172,Diabetes
2043,KLF14,KLF14,Maternal,rs972283-<b>G</b>,2 x 10-10,,'-,1.07,'-,[1.05-1.10],"AC016831.5, KLF14",Type 2 diabetes,type II diabetes mellitus,GCST000712,7:130782095,Diabetes
2295,MAGI2,MAGI2,Maternal,rs3779272-<b>T</b>,1 x 10-8,,0.5782,'-,0.0213 unit increase,[0.014-0.029],MAGI2,Type 2 diabetes,type II diabetes mellitus,GCST010557,7:78199674,Diabetes
2296,MAGI2,MAGI2,Maternal,rs113805659-<b>?</b>,3 x 10-7,,NR,'-,0.185 unit decrease,[0.1-0.27],MAGI2,Coronary artery calcified atherosclerotic plaque (130 HU threshold) in type 2 diabetes,"coronary artery calcification, type II diabetes mellitus",GCST005173,7:78663475,Diabetes
2297,MAGI2,MAGI2,Maternal,rs113805659-<b>?</b>,1 x 10-7,,NR,'-,0.191 unit decrease,[0.11-0.27],MAGI2,Coronary artery calcified atherosclerotic plaque (90 or 130 HU threshold) in type 2 diabetes,"coronary artery calcification, type II diabetes mellitus",GCST005175,7:78663475,Diabetes
2349,MEG3,MEG3,Maternal,rs73347525-<b>G</b>,7 x 10-9,,0.1897,'-,0.0485 unit decrease,[0.032-0.065],MEG3,Type 2 diabetes,type II diabetes mellitus,GCST010555,14:100788835,Diabetes
2350,MEG3,MEG3,Maternal,rs73347525-<b>A</b>,7 x 10-11,,0.756,1.06,'-,[1.04-1.08],MEG3,Type 2 diabetes,type II diabetes mellitus,GCST010118,14:100788835,Diabetes
2351,MEG3,MEG3,Maternal,rs112324411-<b>C</b>,1 x 10-12,,0.9377,'-,0.0729 unit increase,[0.053-0.093],MEG3,Type 2 diabetes,type II diabetes mellitus,GCST010557,14:100792247,Diabetes
2352,MEG3,MEG3,Maternal,rs941576-<b>A</b>,1 x 10-10,,0.57,1.11,'-,[1.06-1.16],"AL117190.2, AL117190.1, MEG3",Type 1 diabetes,type I diabetes mellitus,GCST000539,14:100839708,Diabetes
2353,MEG3,MEG3,Maternal,rs56994090-<b>T</b>,1 x 10-11,,0.59,1.1363636,'-,'-,"AL117190.2, MEG3, AL117190.1",Type 1 diabetes,type I diabetes mellitus,GCST005536,14:100840110,Diabetes
2409,NTM,NTM,Maternal,rs111530275-<b>G</b>,6 x 10-6,,0.96,'-,1.86 g/day increase,[1.06-2.66],NTM,Intake of total sugars,sugar consumption measurement,GCST008759,11:132126544,Diabetes
2537,PHLDA2,PHLDA2,Maternal,"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>G</b>",1 x 10-14,,NR,0.61,'-,'-,KCNQ1; KCNQ1; CD81; PHLDA2 - NAP1L4,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210|11:2825839|11:2397200|11:2932452,Diabetes
2538,PHLDA2,PHLDA2,Maternal,"rs2237896-<b>A</b>, rs163184-<b>T</b>, rs1049549-<b>T</b>, rs3888647-<b>A</b>",7 x 10-11,,NR,0.38,'-,'-,KCNQ1; KCNQ1; CD81; PHLDA2 - NAP1L4,Type 2 diabetes,type II diabetes mellitus,GCST004758,11:2837210|11:2825839|11:2397200|11:2932452,Diabetes
2699,SLC22A2*,SLC22A2*,Maternal,rs622217-<b>T</b>,2 x 10-10,,0.52,1.05,'-,[1.03-1.07],"SLC22A2, SLC22A3",Type 2 diabetes,type II diabetes mellitus,GCST004894,6:160345738,Diabetes
2700,SLC22A2*,SLC22A2*,Maternal,rs622217-<b>C</b>,3 x 10-10,,0.483931554,'-,0.0485 unit decrease,[0.033-0.064],"SLC22A2, SLC22A3",Type 2 diabetes,type II diabetes mellitus,GCST006867,6:160345738,Diabetes
2730,SLC22A2*,SLC22A2*,Maternal,rs316025-<b>?</b>,1 x 10-12,,'-,'-,'-,'-,SLC22A2,Type 2 diabetes or prostate cancer (pleiotropy),"prostate carcinoma, type II diabetes mellitus",GCST011320,6:160262349,Diabetes
2786,SLC22A3*,SLC22A3*,Maternal,rs622217-<b>T</b>,2 x 10-10,,0.52,1.05,'-,[1.03-1.07],"SLC22A2, SLC22A3",Type 2 diabetes,type II diabetes mellitus,GCST004894,6:160345738,Diabetes
2787,SLC22A3*,SLC22A3*,Maternal,rs622217-<b>C</b>,3 x 10-10,,0.483931554,'-,0.0485 unit decrease,[0.033-0.064],"SLC22A2, SLC22A3",Type 2 diabetes,type II diabetes mellitus,GCST006867,6:160345738,Diabetes
2788,SLC22A3*,SLC22A3*,Maternal,rs474513-<b>A</b>,8 x 10-10,,0.5169,1.04,'-,[1.03-1.05],SLC22A3,Type 2 diabetes,type II diabetes mellitus,GCST009379,6:160349280,Diabetes
2789,SLC22A3*,SLC22A3*,Maternal,rs501470-<b>G</b>,2 x 10-17,,0.4559,'-,0.032 unit decrease,[0.025-0.039],SLC22A3,Type 2 diabetes,type II diabetes mellitus,GCST010557,6:160349886,Diabetes
2790,SLC22A3*,SLC22A3*,Maternal,rs543159-<b>A</b>,4 x 10-10,,0.482,'-,0.035 unit increase,[0.023-0.047],SLC22A3,Glycine levels,glycine measurement,GCST007638,6:160354985,Diabetes
2791,SLC22A3*,SLC22A3*,Maternal,rs543159-<b>C</b>,1 x 10-12,,0.5203,'-,0.0324 unit increase,[0.023-0.041],SLC22A3,Type 2 diabetes,type II diabetes mellitus,GCST010555,6:160354985,Diabetes
3828,KCNQ1DN,KCNQ1DN,Maternal,rs140215710-<b>A</b>,4 x 10-8,,0.010339,'-,0.412643 unit increase,[0.27-0.56],"CDKN1C, KCNQ1DN",Type 1 diabetes,type I diabetes mellitus,GCST90014023,11:2881830,Diabetes
3846,CDKN1C,CDKN1C,Maternal,rs140215710-<b>A</b>,4 x 10-8,,0.010339,'-,0.412643 unit increase,[0.27-0.56],"CDKN1C, KCNQ1DN",Type 1 diabetes,type I diabetes mellitus,GCST90014023,11:2881830,Diabetes
1904,KCNQ1,KCNQ1,Maternal,rs231361-<b>A</b>,4 x 10-8,,0.250479,'-,0.073669426 unit increase,[0.047-0.1],"KCNQ1, KCNQ1OT1",Medication use (drugs used in diabetes),Drugs used in diabetes use measurement,GCST007923,11:2670270,Diabetes
23,ANO1,ANO1,Maternal,rs875107-<b>A</b>,2 x 10-9,,0.517213131,'-,0.0032043 unit decrease,[NR],ANO1,Diverticular disease,diverticular disease,GCST006479,11:70159268,Digestive System
24,ANO1,ANO1,Maternal,rs2186797-<b>?</b>,4 x 10-8,,0.0642,0.96,'-,[0.94-0.97],ANO1,Haemorrhoidal disease,hemorrhoid,GCST90014033,11:70161664,Digestive System
33,ANO1,ANO1,Maternal,rs3781663-<b>?</b>,8 x 10-6,(disease-free survival),'-,2.24,'-,[1.57-3.19],ANO1,Survival in rectal cancer,"disease free survival, rectum cancer",GCST002821,11:70153146,Digestive System
864,H19,H19,Maternal,rs4930144-<b>A</b>,7 x 10-6,,'-,'-,'-,'-,"IGF2, H19",Celiac disease,celiac disease,GCST002112,11:2027258,Digestive System
2294,MAGI2,MAGI2,Maternal,rs10485879-<b>?</b>,4 x 10-7,,NR,1.5518312,'-,[NR],MAGI2,Colonoscopy-negative controls vs population controls,colorectal health,GCST005147,7:78275813,Digestive System
2361,MEG8,MEG8,Maternal,rs7141987-<b>G</b>,7 x 10-7,,0.42,1.77,'-,[NR],MEG8,Esophageal adenocarcinoma x gastroesophageal reflux disease interaction,"esophageal adenocarcinoma, gastroesophageal reflux disease",GCST006531,14:101025887,Digestive System
2730,SLC22A2*,SLC22A2*,Maternal,rs316025-<b>?</b>,1 x 10-12,,'-,'-,'-,'-,SLC22A2,Type 2 diabetes or prostate cancer (pleiotropy),"prostate carcinoma, type II diabetes mellitus",GCST011320,6:160262349,Digestive System
2819,SLC22A3*,SLC22A3*,Maternal,rs7758229-<b>T</b>,8 x 10-9,(distal colon cancer),NR,1.28,'-,[1.18-1.39],SLC22A3,Colorectal cancer,colorectal cancer,GCST000948,6:160419220,Digestive System
7,ADTRP,ADTRP,Maternal,rs185569610-<b>C</b>,3 x 10-6,(AA),0.999,'-,0.359 unit increase,'-,ADTRP,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,6:11785127,Drug Response
44,ATP10A,ATP10A,Maternal,rs145738725-<b>A</b>,2 x 10-6,,0.01304,'-,14.46 unit increase,[8.49-20.42],"ATP10A, AC023449.1",Phenylephrine infusion rate during anesthesia,response to phenylephrine,GCST008755,15:25581314,Drug Response
45,ATP10A,ATP10A,Maternal,rs4906759-<b>T</b>,2 x 10-7,,0.06,'-,0.55 unit increase,[0.34-0.75],ATP10A,Response to radiotherapy in prostate cancer (overall toxicity),"response to radiation, prostate carcinoma",GCST003583,15:25730061,Drug Response
46,ATP10A,ATP10A,Maternal,rs6576456-<b>?</b>,8 x 10-6,"(endpoint 3, dominant)",'-,2.4390244,'-,[NR],ATP10A,Peginterferon alfa-2a treatment response in chronic hepatitis B infection,"response to peginterferon alfa-2a, chronic hepatitis B virus infection",GCST008514,15:25764093,Drug Response
1904,KCNQ1,KCNQ1,Maternal,rs231361-<b>A</b>,4 x 10-8,,0.250479,'-,0.073669426 unit increase,[0.047-0.1],"KCNQ1, KCNQ1OT1",Medication use (drugs used in diabetes),Drugs used in diabetes use measurement,GCST007923,11:2670270,Drug Response
1905,KCNQ1,KCNQ1,Maternal,rs4930011-<b>G</b>,4 x 10-13,,0.389262,'-,0.08729263 unit increase,[0.064-0.111],KCNQ1,Medication use (drugs used in diabetes),Drugs used in diabetes use measurement,GCST007923,11:2835428,Drug Response
2073,KLF14,KLF14,Maternal,rs74446409-<b>?</b>,4 x 10-6,,NR,'-,'-,'-,"KLF14, TSGA13",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:130711940,Drug Response
2074,KLF14,KLF14,Maternal,rs185963-<b>T</b>,2 x 10-9,,0.434857,'-,0.050627008 unit increase,[0.034-0.067],"KLF14, AC016831.5",Medication use (beta blocking agents),Beta blocking agent use measurement,GCST007927,7:130765392,Drug Response
2075,KLF14,KLF14,Maternal,rs34748838-<b>T</b>,2 x 10-15,,0.489913,'-,0.04805376 unit decrease,[0.036-0.06],"KLF14, AC016831.5",Medication use (agents acting on the renin-angiotensin system),Agents acting on the renin-angiotensin system use measurement,GCST007930,7:130774483,Drug Response
2076,KLF14,KLF14,Maternal,rs972283-<b>A</b>,1 x 10-10,,0.488765,'-,0.03592304 unit decrease,[0.025-0.047],"AC016831.5, KLF14",Medication use (HMG CoA reductase inhibitors),HMG CoA reductase inhibitor use measurement,GCST007931,7:130782095,Drug Response
2077,KLF14,KLF14,Maternal,rs972283-<b>A</b>,7 x 10-9,,0.491048,'-,0.04650017 unit decrease,[0.031-0.062],"AC016831.5, KLF14",Medication use (calcium channel blockers),Calcium channel blocker use measurement,GCST007929,7:130782095,Drug Response
2321,MAGI2,MAGI2,Maternal,rs17150687-<b>C</b>,3 x 10-6,"(Bupropion, Sexual side effects)",0.02,'-,'-,'-,"AC006043.1, MAGI2",Response to anti-depressant treatment in major depressive disorder,"antidepressant-induced sexual dysfunction, response to bupropion, response to antidepressant",GCST001308,7:78413974,Drug Response
2323,MAGI2,MAGI2,Maternal,rs12539913-<b>A</b>,8 x 10-8,(Imidazole derivatives [G01AF]),0.059,2.77,'-,'-,"AC006355.2, MAGI2",Adverse response to drug,"adverse effect, response to drug",GCST009028,7:79143230,Drug Response
2322,MAGI2,MAGI2,Maternal,rs78723182-<b>?</b>,2 x 10-6,,NR,'-,'-,'-,MAGI2,Response to lamotrigine and valproic acid in genetic generalized epilepsy,"generalised epilepsy, response to anticonvulsant",GCST010292,7:78891976,Drug Response
2356,MEG3,MEG3,Maternal,rs2400940-<b>T</b>,4 x 10-8,(EA),NR,'-,2.5285 unit increase,NR,"MEG3, DLK1",Diastolic blood pressure response to thiazide and thiazide-like diuretics in hypertension,"response to diuretic, diastolic blood pressure change measurement, hypertension",GCST009646,14:100758585,Drug Response
2461,OSBPL5,OSBPL5,Maternal,rs1466045-<b>A</b>,8 x 10-6,,NR,'-,4.46 z score increase,'-,OSBPL5,Cisplatin-induced ototoxicity,"ototoxicity, response to cisplatin",GCST003898,11:3128167,Drug Response
2571,PPP1R9A,PPP1R9A,Maternal,rs192462116-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"PPP1R9A, PPP1R9A-AS1",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:95138094,Drug Response
2575,PPP1R9A,PPP1R9A-AS1,Maternal,rs192462116-<b>?</b>,3 x 10-6,,NR,'-,'-,'-,"PPP1R9A, PPP1R9A-AS1",Glucocorticoid-induced osteonecrosis (age 10 years and older),"response to glucocorticoid, osteonecrosis",GCST003081,7:95138094,Drug Response
2616,RB1,RB1,Maternal,rs183816717-<b>A</b>,2 x 10-6,(AA),0.999,'-,0.465 unit increase,'-,RB1,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,13:48445893,Drug Response
2617,RB1,RB1,Maternal,rs185837131-<b>T</b>,2 x 10-6,(AA),0.999,'-,0.453 unit increase,'-,RB1,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,13:48455468,Drug Response
2618,RB1,RB1,Maternal,rs187785117-<b>T</b>,2 x 10-6,(AA),0.999,'-,0.405 unit increase,'-,RB1,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,13:48575735,Drug Response
2619,RB1,RB1,Maternal,rs193251247-<b>A</b>,2 x 10-6,(AA),0.999,'-,0.4 unit increase,'-,RB1,Post bronchodilator FEV1/FVC ratio,"response to bronchodilator, FEV/FEC ratio",GCST003264,13:48589044,Drug Response
2631,RB1,RB1CC1,Maternal,rs35551581-<b>?</b>,4 x 10-6,,NR,1.600512,'-,NR,"NPBWR1, RB1CC1",Response to antidepressants (symptom remission),response to antidepressant,GCST007061,8:52844839,Drug Response
2824,SLC22A3*,SLC22A3*,Maternal,rs2504916-<b>T</b>,2 x 10-6,,NR,'-,0.306 ug/L increase,[0.18-0.43],SLC22A3,Response to hepatitis C treatment,chronic hepatitis C virus infection,GCST001325,6:160402996,Drug Response
2864,SMOC1,SMOC1,Maternal,rs8012912-<b>?</b>,7 x 10-6,"(endpoint 5, East Asian, additive)",'-,1.62,'-,[NR],SMOC1,Peginterferon alfa-2a treatment response in chronic hepatitis B infection,"response to peginterferon alfa-2a, chronic hepatitis B virus infection",GCST008514,14:70007490,Drug Response
2865,SMOC1,SMOC1,Maternal,rs11158827-<b>?</b>,8 x 10-6,"(endpoint 5, East Asian, additive)",'-,1.62,'-,[NR],SMOC1,Peginterferon alfa-2a treatment response in chronic hepatitis B infection,"response to peginterferon alfa-2a, chronic hepatitis B virus infection",GCST008514,14:70012457,Drug Response
22,ANO1,ANO1,Maternal,rs11604809-<b>?</b>,7 x 10-6,,NR,'-,4.505 z-score decrease,'-,"ANO1, FADD",General cognitive ability,intelligence,GCST006269,11:70199230,Educational and Intelligence
139,DIO3OS,DIO3OS,Maternal,rs10134381-<b>C</b>,2 x 10-9,(MTAG),0.1574,'-,0.0109 unit increase,[0.0074-0.0144],"LINC02314, DIO3OS",Educational attainment (MTAG),self reported educational attainment,GCST006571,14:101529062,Educational and Intelligence
